     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata
      1143,      1018,         0,   0.314,pymatching,9ec02a9bb68d87afcbb07e4a5533453434bdd2ea5639cabf09af92718de23649,"{""b"":""X"",""c"":""bacon_shor_xx_surgery"",""d"":5,""g"":""all"",""noise"":""uniform"",""p"":0.07,""q"":50,""r"":3}"
      1160,      1015,         0,   0.333,pymatching,009ffd78042cc5170e357b06ef4eebd6af8fd09ac6ea8868e19bcb7dfc9c2da9,"{""b"":""X"",""c"":""bacon_shor_xx_surgery"",""d"":5,""g"":""all"",""noise"":""uniform"",""p"":0.1,""q"":50,""r"":3}"
 100000000,        33,         0,    82.1,pymatching,3f69114b9d7ecc16430783336a2d1eac0cac56ba4930d8e1733c904f1ec761c9,"{""b"":""X"",""c"":""bacon_shor_xx_surgery"",""d"":5,""g"":""all"",""noise"":""uniform"",""p"":1e-05,""q"":50,""r"":3}"
 100000000,         0,         0,    79.3,pymatching,ce43332327fed21c664eca818fe83f92d1ca79e9d7cfbea4c80d1799ce5922b7,"{""b"":""X"",""c"":""bacon_shor_xx_surgery"",""d"":5,""g"":""all"",""noise"":""uniform"",""p"":1e-06,""q"":50,""r"":3}"
 100000000,        96,         0,    80.1,pymatching,a1ae4310d7f0907e6b2d21316e5451fd46f3538682c9bc438f274377a3f9db79,"{""b"":""X"",""c"":""bacon_shor_xx_surgery"",""d"":5,""g"":""all"",""noise"":""uniform"",""p"":2e-05,""q"":50,""r"":3}"
 100000000,         1,         0,    79.2,pymatching,d94da3d594b24537a774cb5cb33418d0573ce48fcccfff0815fcf82aaf70706d,"{""b"":""X"",""c"":""bacon_shor_xx_surgery"",""d"":5,""g"":""all"",""noise"":""uniform"",""p"":2e-06,""q"":50,""r"":3}"
 100000000,       209,         0,    79.9,pymatching,54fa8ff77955d62c8c3d98c0a5b683aa0a7743b1d2ce6f973e85b78d366c61e8,"{""b"":""X"",""c"":""bacon_shor_xx_surgery"",""d"":5,""g"":""all"",""noise"":""uniform"",""p"":3e-05,""q"":50,""r"":3}"
 100000000,         3,         0,    81.4,pymatching,77412dbfc40d4ec2865f8d01c188656c8800665f99f108dafb4764abf0e0c0c4,"{""b"":""X"",""c"":""bacon_shor_xx_surgery"",""d"":5,""g"":""all"",""noise"":""uniform"",""p"":3e-06,""q"":50,""r"":3}"
 100000000,       629,         0,    82.1,pymatching,215795b999105a2c27f3520c7f44d73e8fcf1f2ad5ea7e9b1f89be324c841d89,"{""b"":""X"",""c"":""bacon_shor_xx_surgery"",""d"":5,""g"":""all"",""noise"":""uniform"",""p"":5e-05,""q"":50,""r"":3}"
 100000000,        11,         0,    77.2,pymatching,5b67be69e1de5456fe31fc929d7bda971988cdace73a041443655a9c5b176a6d,"{""b"":""X"",""c"":""bacon_shor_xx_surgery"",""d"":5,""g"":""all"",""noise"":""uniform"",""p"":5e-06,""q"":50,""r"":3}"
